EmployeeID,FullName,Title,Birthdate,Gender,HireDate,JobTitle,AddressID,ModifiedDate
701,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,9340,2019-01-01 00:00:00
702,Stephen Jiang,N/A,1951-10-17 00:00:00,M         ,2011-01-04 00:00:00,North American Sales Manager,9386,2019-01-01 00:00:00
703,Stephen Jiang,N/A,1951-10-17 00:00:00,M         ,2011-01-04 00:00:00,North American Sales Manager,9441,2019-01-01 00:00:00
704,Zainal Arifin,N/A,1976-01-30 00:00:00,M         ,2009-01-04 00:00:00,Document Control Manager,9505,2019-01-01 00:00:00
705,Shane Kim,N/A,1990-05-24 00:00:00,M         ,2009-02-08 00:00:00,Production Supervisor - WC45,9523,2019-01-01 00:00:00
706,Paul Singh,N/A,1990-11-04 00:00:00,M         ,2009-01-17 00:00:00,Production Technician - WC20,9542,2019-01-01 00:00:00
707,Peter Connelly,N/A,1980-05-28 00:00:00,M         ,2009-02-23 00:00:00,Network Administrator,9568,2019-01-01 00:00:00
708,François Ajenstat,N/A,1975-05-17 00:00:00,M         ,2009-01-17 00:00:00,Database Administrator,9571,2019-01-01 00:00:00
709,Ashvini Sharma,N/A,1977-03-27 00:00:00,M         ,2008-12-04 00:00:00,Network Administrator,9580,2019-01-01 00:00:00
710,Sean Chai,N/A,1987-03-12 00:00:00,M         ,2009-01-22 00:00:00,Document Control Assistant,9591,2019-01-01 00:00:00
711,Karen Berg,N/A,1978-05-19 00:00:00,F         ,2009-02-16 00:00:00,Application Specialist,9595,2019-01-01 00:00:00
712,Stephanie Conroy,N/A,1984-03-25 00:00:00,F         ,2009-02-04 00:00:00,Network Manager,9601,2019-01-01 00:00:00
713,Zainal Arifin,N/A,1976-01-30 00:00:00,M         ,2009-01-04 00:00:00,Document Control Manager,9608,2019-01-01 00:00:00
714,Chris Norred,N/A,1987-05-26 00:00:00,M         ,2009-03-06 00:00:00,Control Specialist,9625,2019-01-01 00:00:00
715,Ramesh Meyyappan,N/A,1988-03-13 00:00:00,M         ,2009-02-03 00:00:00,Application Specialist,9644,2019-01-01 00:00:00
716,Mark Harrington,N/A,1986-04-30 00:00:00,M         ,2009-01-15 00:00:00,Quality Assurance Technician,9651,2019-01-01 00:00:00
717,Tengiz Kharatishvili,N/A,1990-04-28 00:00:00,M         ,2008-12-16 00:00:00,Control Specialist,9656,2019-01-01 00:00:00
718,Deborah Poe,N/A,1976-03-06 00:00:00,F         ,2008-12-18 00:00:00,Accounts Receivable Specialist,9673,2019-01-01 00:00:00
719,Sheela Word,N/A,1978-02-10 00:00:00,F         ,2011-02-25 00:00:00,Purchasing Manager,9685,2019-01-01 00:00:00
720,Sheela Word,N/A,1978-02-10 00:00:00,F         ,2011-02-25 00:00:00,Purchasing Manager,9761,2019-01-01 00:00:00
721,Karen Berge,N/A,1975-12-25 00:00:00,F         ,2009-02-09 00:00:00,Document Control Assistant,9837,2019-01-01 00:00:00
722,David Barber,N/A,1964-06-21 00:00:00,M         ,2009-01-12 00:00:00,Assistant to the Chief Financial Officer,9849,2019-01-01 00:00:00
723,Bob Hohman,N/A,1979-08-16 00:00:00,M         ,2008-12-24 00:00:00,Production Technician - WC50,9852,2019-01-01 00:00:00
724,Fukiko Ogisu,N/A,1970-11-24 00:00:00,M         ,2010-01-04 00:00:00,Buyer,9856,2019-01-01 00:00:00
725,Jossef Goldberg,Mr.,1959-03-11 00:00:00,M         ,2008-01-24 00:00:00,Design Engineer,9880,2019-01-01 00:00:00
726,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,9967,2019-01-01 00:00:00
727,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,9971,2019-01-01 00:00:00
728,Stephen Jiang,N/A,1951-10-17 00:00:00,M         ,2011-01-04 00:00:00,North American Sales Manager,10041,2019-01-01 00:00:00
729,Stephen Jiang,N/A,1951-10-17 00:00:00,M         ,2011-01-04 00:00:00,North American Sales Manager,10096,2019-01-01 00:00:00
730,Susan Metters,N/A,1983-04-02 00:00:00,F         ,2008-12-14 00:00:00,Production Technician - WC30,10138,2019-01-01 00:00:00
731,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,10151,2019-01-01 00:00:00
732,Stephanie Conroy,N/A,1984-03-25 00:00:00,F         ,2009-02-04 00:00:00,Network Manager,10155,2019-01-01 00:00:00
733,Chris Okelberry,N/A,1986-08-07 00:00:00,M         ,2009-03-07 00:00:00,Production Technician - WC60,10191,2019-01-01 00:00:00
734,Lori Penor,N/A,1970-07-31 00:00:00,F         ,2010-02-16 00:00:00,Janitor,10218,2019-01-01 00:00:00
735,Sheela Word,N/A,1978-02-10 00:00:00,F         ,2011-02-25 00:00:00,Purchasing Manager,10273,2019-01-01 00:00:00
736,Stefen Hesse,N/A,1975-12-21 00:00:00,M         ,2009-02-28 00:00:00,Production Technician - WC20,10331,2019-01-01 00:00:00
737,Frank Lee,N/A,1987-09-06 00:00:00,M         ,2009-01-17 00:00:00,Production Technician - WC40,10335,2019-01-01 00:00:00
738,Pete Male,N/A,1977-02-03 00:00:00,M         ,2009-01-11 00:00:00,Production Technician - WC50,10350,2019-01-01 00:00:00
739,Stefen Hesse,N/A,1975-12-21 00:00:00,M         ,2009-02-28 00:00:00,Production Technician - WC20,10416,2019-01-01 00:00:00
740,Frank Lee,N/A,1987-09-06 00:00:00,M         ,2009-01-17 00:00:00,Production Technician - WC40,10420,2019-01-01 00:00:00
741,Pete Male,N/A,1977-02-03 00:00:00,M         ,2009-01-11 00:00:00,Production Technician - WC50,10435,2019-01-01 00:00:00
742,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,10484,2019-01-01 00:00:00
743,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,10488,2019-01-01 00:00:00
744,Pilar Ackerman,N/A,1972-09-09 00:00:00,M         ,2009-01-02 00:00:00,Shipping and Receiving Supervisor,10616,2019-01-01 00:00:00
745,Jose Lugo,N/A,1984-07-31 00:00:00,M         ,2009-02-10 00:00:00,Production Technician - WC60,10620,2019-01-01 00:00:00
746,Kitti Lertpiriyasuwat,N/A,1987-06-06 00:00:00,F         ,2009-03-04 00:00:00,Production Technician - WC50,10653,2019-01-01 00:00:00
747,Andreas Berglund,N/A,1989-03-28 00:00:00,M         ,2009-02-02 00:00:00,Quality Assurance Technician,10685,2019-01-01 00:00:00
748,Brian LaMee,N/A,1984-08-11 00:00:00,M         ,2009-03-03 00:00:00,Scheduling Assistant,10687,2019-01-01 00:00:00
749,Fred Northup,N/A,1989-06-25 00:00:00,M         ,2008-12-12 00:00:00,Production Technician - WC40,10691,2019-01-01 00:00:00
750,Stefen Hesse,N/A,1975-12-21 00:00:00,M         ,2009-02-28 00:00:00,Production Technician - WC20,10748,2019-01-01 00:00:00
751,Susan Metters,N/A,1983-04-02 00:00:00,F         ,2008-12-14 00:00:00,Production Technician - WC30,10762,2019-01-01 00:00:00
752,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,10775,2019-01-01 00:00:00
753,Stephanie Conroy,N/A,1984-03-25 00:00:00,F         ,2009-02-04 00:00:00,Network Manager,10779,2019-01-01 00:00:00
754,Chris Okelberry,N/A,1986-08-07 00:00:00,M         ,2009-03-07 00:00:00,Production Technician - WC60,10815,2019-01-01 00:00:00
755,Lori Penor,N/A,1970-07-31 00:00:00,F         ,2010-02-16 00:00:00,Janitor,10842,2019-01-01 00:00:00
756,George Li,N/A,1977-04-16 00:00:00,M         ,2008-12-21 00:00:00,Production Technician - WC30,10906,2019-01-01 00:00:00
757,Douglas Hite,N/A,1985-11-24 00:00:00,M         ,2008-12-27 00:00:00,Production Technician - WC45,10907,2019-01-01 00:00:00
758,Jinghao Liu,N/A,1989-02-05 00:00:00,M         ,2008-12-08 00:00:00,Production Supervisor - WC50,10908,2019-01-01 00:00:00
759,Kim Abercrombie,N/A,1966-12-14 00:00:00,F         ,2010-01-16 00:00:00,Production Technician - WC60,10909,2019-01-01 00:00:00
760,Don Hall,N/A,1971-06-13 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC50,10910,2019-01-01 00:00:00
761,Chad Niswonger,N/A,1990-08-04 00:00:00,M         ,2009-02-18 00:00:00,Production Technician - WC50,10929,2019-01-01 00:00:00
762,David Johnson,N/A,1979-11-02 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC30,10933,2019-01-01 00:00:00
763,Lynn Tsoflias,N/A,1977-02-14 00:00:00,F         ,2013-05-30 00:00:00,Sales Representative,10936,2019-01-01 00:00:00
764,Kendall Keil,N/A,1986-05-30 00:00:00,M         ,2008-12-05 00:00:00,Production Technician - WC50,10962,2019-01-01 00:00:00
765,Michael Raheem,N/A,1984-11-30 00:00:00,M         ,2009-05-03 00:00:00,Research and Development Manager,10998,2019-01-01 00:00:00
766,Roberto Tamburello,N/A,1974-11-12 00:00:00,M         ,2007-11-11 00:00:00,Engineering Manager,11038,2019-01-01 00:00:00
767,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,11094,2019-01-01 00:00:00
768,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,11098,2019-01-01 00:00:00
769,Sheela Word,N/A,1978-02-10 00:00:00,F         ,2011-02-25 00:00:00,Purchasing Manager,11306,2019-01-01 00:00:00
770,Sheela Word,N/A,1978-02-10 00:00:00,F         ,2011-02-25 00:00:00,Purchasing Manager,11382,2019-01-01 00:00:00
771,Susan Metters,N/A,1983-04-02 00:00:00,F         ,2008-12-14 00:00:00,Production Technician - WC30,11501,2019-01-01 00:00:00
772,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,11514,2019-01-01 00:00:00
773,Stephanie Conroy,N/A,1984-03-25 00:00:00,F         ,2009-02-04 00:00:00,Network Manager,11518,2019-01-01 00:00:00
774,Chris Okelberry,N/A,1986-08-07 00:00:00,M         ,2009-03-07 00:00:00,Production Technician - WC60,11554,2019-01-01 00:00:00
775,Lori Penor,N/A,1970-07-31 00:00:00,F         ,2010-02-16 00:00:00,Janitor,11581,2019-01-01 00:00:00
776,Susan Metters,N/A,1983-04-02 00:00:00,F         ,2008-12-14 00:00:00,Production Technician - WC30,11596,2019-01-01 00:00:00
777,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,11712,2019-01-01 00:00:00
778,Chad Niswonger,N/A,1990-08-04 00:00:00,M         ,2009-02-18 00:00:00,Production Technician - WC50,11787,2019-01-01 00:00:00
779,David Johnson,N/A,1979-11-02 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC30,11791,2019-01-01 00:00:00
780,Lynn Tsoflias,N/A,1977-02-14 00:00:00,F         ,2013-05-30 00:00:00,Sales Representative,11794,2019-01-01 00:00:00
781,Hao Chen,N/A,1977-04-17 00:00:00,M         ,2009-02-06 00:00:00,Human Resources Administrative Assistant,11819,2019-01-01 00:00:00
782,Ed Dudenhoefer,N/A,1971-09-11 00:00:00,M         ,2010-02-05 00:00:00,Production Technician - WC60,11936,2019-01-01 00:00:00
783,Ramesh Meyyappan,N/A,1988-03-13 00:00:00,M         ,2009-02-03 00:00:00,Application Specialist,11975,2019-01-01 00:00:00
784,John Evans,N/A,1978-05-31 00:00:00,M         ,2009-01-01 00:00:00,Production Technician - WC50,12004,2019-01-01 00:00:00
785,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,12030,2019-01-01 00:00:00
786,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,12034,2019-01-01 00:00:00
787,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,12116,2019-01-01 00:00:00
788,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,12120,2019-01-01 00:00:00
789,Pilar Ackerman,N/A,1972-09-09 00:00:00,M         ,2009-01-02 00:00:00,Shipping and Receiving Supervisor,12181,2019-01-01 00:00:00
790,Jose Lugo,N/A,1984-07-31 00:00:00,M         ,2009-02-10 00:00:00,Production Technician - WC60,12185,2019-01-01 00:00:00
791,Sheela Word,N/A,1978-02-10 00:00:00,F         ,2011-02-25 00:00:00,Purchasing Manager,12307,2019-01-01 00:00:00
792,Brian Welcker,Mr.,1977-06-06 00:00:00,M         ,2011-02-15 00:00:00,Vice President of Sales,12403,2019-01-01 00:00:00
793,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,12566,2019-01-01 00:00:00
794,Chad Niswonger,N/A,1990-08-04 00:00:00,M         ,2009-02-18 00:00:00,Production Technician - WC50,12641,2019-01-01 00:00:00
795,David Johnson,N/A,1979-11-02 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC30,12645,2019-01-01 00:00:00
796,Lynn Tsoflias,N/A,1977-02-14 00:00:00,F         ,2013-05-30 00:00:00,Sales Representative,12648,2019-01-01 00:00:00
797,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,12677,2019-01-01 00:00:00
798,Stephanie Conroy,N/A,1984-03-25 00:00:00,F         ,2009-02-04 00:00:00,Network Manager,12681,2019-01-01 00:00:00
799,Chris Okelberry,N/A,1986-08-07 00:00:00,M         ,2009-03-07 00:00:00,Production Technician - WC60,12717,2019-01-01 00:00:00
800,Lori Penor,N/A,1970-07-31 00:00:00,F         ,2010-02-16 00:00:00,Janitor,12744,2019-01-01 00:00:00
801,Susan Metters,N/A,1983-04-02 00:00:00,F         ,2008-12-14 00:00:00,Production Technician - WC30,12759,2019-01-01 00:00:00
802,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,12772,2019-01-01 00:00:00
803,Stephanie Conroy,N/A,1984-03-25 00:00:00,F         ,2009-02-04 00:00:00,Network Manager,12776,2019-01-01 00:00:00
804,Karen Berg,N/A,1978-05-19 00:00:00,F         ,2009-02-16 00:00:00,Application Specialist,12882,2019-01-01 00:00:00
805,A. Scott Wright,N/A,1968-09-17 00:00:00,M         ,2008-12-12 00:00:00,Master Scheduler,12922,2019-01-01 00:00:00
806,Mark Harrington,N/A,1986-04-30 00:00:00,M         ,2009-01-15 00:00:00,Quality Assurance Technician,13215,2019-01-01 00:00:00
807,A. Scott Wright,N/A,1968-09-17 00:00:00,M         ,2008-12-12 00:00:00,Master Scheduler,13235,2019-01-01 00:00:00
808,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,13257,2019-01-01 00:00:00
809,Sandra Reátegui Alayo,N/A,1975-11-05 00:00:00,F         ,2008-12-26 00:00:00,Production Technician - WC30,13287,2019-01-01 00:00:00
810,Jack Richins,N/A,1983-06-22 00:00:00,M         ,2009-02-21 00:00:00,Production Supervisor - WC30,13371,2019-01-01 00:00:00
811,Peter Krebs,N/A,1982-11-03 00:00:00,M         ,2008-12-01 00:00:00,Production Control Manager,13375,2019-01-01 00:00:00
812,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,13418,2019-01-01 00:00:00
813,Chad Niswonger,N/A,1990-08-04 00:00:00,M         ,2009-02-18 00:00:00,Production Technician - WC50,13493,2019-01-01 00:00:00
814,David Johnson,N/A,1979-11-02 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC30,13497,2019-01-01 00:00:00
815,Lynn Tsoflias,N/A,1977-02-14 00:00:00,F         ,2013-05-30 00:00:00,Sales Representative,13500,2019-01-01 00:00:00
816,Hung-Fu Ting,Mr.,1971-10-23 00:00:00,M         ,2010-01-06 00:00:00,Production Technician - WC20,13664,2019-01-01 00:00:00
817,Mary Dempsey,N/A,1978-01-29 00:00:00,F         ,2011-02-14 00:00:00,Marketing Assistant,13697,2019-01-01 00:00:00
818,Jan Miksovsky,N/A,1974-11-15 00:00:00,M         ,2009-03-05 00:00:00,Production Technician - WC30,13710,2019-01-01 00:00:00
819,Chris Okelberry,N/A,1986-08-07 00:00:00,M         ,2009-03-07 00:00:00,Production Technician - WC60,13762,2019-01-01 00:00:00
820,Lori Penor,N/A,1970-07-31 00:00:00,F         ,2010-02-16 00:00:00,Janitor,13789,2019-01-01 00:00:00
821,Susan Metters,N/A,1983-04-02 00:00:00,F         ,2008-12-14 00:00:00,Production Technician - WC30,13804,2019-01-01 00:00:00
822,Guy Gilbert,N/A,1988-03-13 00:00:00,M         ,2006-06-30 00:00:00,Production Technician - WC60,13817,2019-01-01 00:00:00
823,Stephanie Conroy,N/A,1984-03-25 00:00:00,F         ,2009-02-04 00:00:00,Network Manager,13821,2019-01-01 00:00:00
824,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,13920,2019-01-01 00:00:00
825,Randy Reeves,N/A,1970-04-28 00:00:00,M         ,2010-02-23 00:00:00,Production Technician - WC60,13952,2019-01-01 00:00:00
826,Eugene Kogan,N/A,1976-02-10 00:00:00,M         ,2009-02-08 00:00:00,Production Technician - WC60,14102,2019-01-01 00:00:00
827,John Kane,N/A,1986-09-28 00:00:00,M         ,2010-02-27 00:00:00,Production Technician - WC10,14103,2019-01-01 00:00:00
828,Sameer Tejani,N/A,1978-06-26 00:00:00,M         ,2009-02-11 00:00:00,Production Technician - WC50,14104,2019-01-01 00:00:00
829,Mandar Samant,N/A,1986-03-21 00:00:00,M         ,2009-02-10 00:00:00,Production Technician - WC50,14105,2019-01-01 00:00:00
830,Stefen Hesse,N/A,1975-12-21 00:00:00,M         ,2009-02-28 00:00:00,Production Technician - WC20,14106,2019-01-01 00:00:00
831,Jo Brown,N/A,1956-10-08 00:00:00,F         ,2008-02-27 00:00:00,Production Supervisor - WC60,14107,2019-01-01 00:00:00
832,Eric Brown,N/A,1966-12-08 00:00:00,M         ,2010-01-24 00:00:00,Production Technician - WC40,14108,2019-01-01 00:00:00
833,Laura Steele,N/A,1980-12-25 00:00:00,F         ,2009-01-03 00:00:00,Production Technician - WC45,14109,2019-01-01 00:00:00
834,Simon Rapier,N/A,1990-05-17 00:00:00,M         ,2008-12-08 00:00:00,Production Technician - WC60,14110,2019-01-01 00:00:00
835,John Chen,N/A,1986-04-05 00:00:00,M         ,2009-02-09 00:00:00,Production Technician - WC20,14111,2019-01-01 00:00:00
836,Alejandro McGuel,N/A,1988-12-05 00:00:00,M         ,2008-12-06 00:00:00,Production Technician - WC40,14270,2019-01-01 00:00:00
837,Gigi Matthew,N/A,1979-01-21 00:00:00,F         ,2009-01-16 00:00:00,Research and Development Engineer,14298,2019-01-01 00:00:00
838,Barbara Decker,N/A,1979-07-02 00:00:00,F         ,2009-01-22 00:00:00,Production Technician - WC20,14302,2019-01-01 00:00:00
839,Olinda Turner,N/A,1970-04-04 00:00:00,F         ,2010-03-04 00:00:00,Production Technician - WC20,14353,2019-01-01 00:00:00
840,Pilar Ackerman,N/A,1972-09-09 00:00:00,M         ,2009-01-02 00:00:00,Shipping and Receiving Supervisor,14372,2019-01-01 00:00:00
841,Jose Lugo,N/A,1984-07-31 00:00:00,M         ,2009-02-10 00:00:00,Production Technician - WC60,14376,2019-01-01 00:00:00
842,Mark Harrington,N/A,1986-04-30 00:00:00,M         ,2009-01-15 00:00:00,Quality Assurance Technician,14473,2019-01-01 00:00:00
843,A. Scott Wright,N/A,1968-09-17 00:00:00,M         ,2008-12-12 00:00:00,Master Scheduler,14493,2019-01-01 00:00:00
844,Rob Caron,N/A,1973-08-04 00:00:00,M         ,2009-02-13 00:00:00,Production Technician - WC40,14515,2019-01-01 00:00:00
845,Sandra Reátegui Alayo,N/A,1975-11-05 00:00:00,F         ,2008-12-26 00:00:00,Production Technician - WC30,14545,2019-01-01 00:00:00
846,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,14573,2019-01-01 00:00:00
847,Chad Niswonger,N/A,1990-08-04 00:00:00,M         ,2009-02-18 00:00:00,Production Technician - WC50,14648,2019-01-01 00:00:00
848,David Johnson,N/A,1979-11-02 00:00:00,M         ,2008-12-02 00:00:00,Production Technician - WC30,14652,2019-01-01 00:00:00
849,Lynn Tsoflias,N/A,1977-02-14 00:00:00,F         ,2013-05-30 00:00:00,Sales Representative,14655,2019-01-01 00:00:00
850,Chris Okelberry,N/A,1986-08-07 00:00:00,M         ,2009-03-07 00:00:00,Production Technician - WC60,14804,2019-01-01 00:00:00
851,Lori Penor,N/A,1970-07-31 00:00:00,F         ,2010-02-16 00:00:00,Janitor,14831,2019-01-01 00:00:00
852,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,15069,2019-01-01 00:00:00
853,Jill Williams,Ms.,1979-06-18 00:00:00,F         ,2009-01-18 00:00:00,Marketing Specialist,15138,2019-01-01 00:00:00
854,Jun Cao,N/A,1979-07-06 00:00:00,M         ,2008-12-14 00:00:00,Production Technician - WC50,15147,2019-01-01 00:00:00
855,Rebecca Laszlo,N/A,1977-07-10 00:00:00,F         ,2008-12-29 00:00:00,Production Technician - WC60,15155,2019-01-01 00:00:00
856,Gigi Matthew,N/A,1979-01-21 00:00:00,F         ,2009-01-16 00:00:00,Research and Development Engineer,15452,2019-01-01 00:00:00
857,Barbara Decker,N/A,1979-07-02 00:00:00,F         ,2009-01-22 00:00:00,Production Technician - WC20,15456,2019-01-01 00:00:00
858,Olinda Turner,N/A,1970-04-04 00:00:00,F         ,2010-03-04 00:00:00,Production Technician - WC20,15507,2019-01-01 00:00:00
859,Ivo Salmre,N/A,1982-01-03 00:00:00,M         ,2008-12-04 00:00:00,Production Technician - WC20,15593,2019-01-01 00:00:00
860,David Lawrence,N/A,1985-09-23 00:00:00,M         ,2009-02-14 00:00:00,Production Technician - WC30,15688,2019-01-01 00:00:00
861,Kok-Ho Loh,N/A,1980-04-28 00:00:00,M         ,2008-12-27 00:00:00,Production Supervisor - WC50,15733,2019-01-01 00:00:00
862,Linda Mitchell,N/A,1980-02-27 00:00:00,F         ,2011-05-31 00:00:00,Sales Representative,15841,2019-01-01 00:00:00
863,Terrence Earls,N/A,1984-12-08 00:00:00,M         ,2009-02-16 00:00:00,Production Technician - WC20,15954,2019-01-01 00:00:00
